"","dF/dx","Std. Err.","z","P>|z|"
"`ADHD/ADD`",0.140267919073432,4.07969198579732,0.03438198755243,0.972572546830338
"nprior.Dismissed",-0.10583260562015,3.06814514550341,-0.0344940022721073,0.972483224997431
"fam0017.pi.pct",-2.26848923500826,65.7295976334108,-0.0345124467011065,0.972468517229503
"fampov0017.whnh.pct",-0.0333014853504311,0.966549173151717,-0.0344540001434608,0.972515123117874
"nprior.Diverted",-0.294773670170091,8.5403350626362,-0.0345154690077348,0.972466107213555
"completeplumbing",-1.44298006929078e-05,0.000418684013871914,-0.0344646564349653,0.97250662567403
"fam0017.as.pct",0.115714079009852,3.35606041058442,0.0344791406748552,0.972495075787119
"weekend.off",0.0134458419403924,0.407152279306701,0.0330241106921667,0.97365536057316
"famsingleparent0017.as.pct",0.0170953404775781,0.516473167331954,0.0331001522613281,0.973594721330736
"pop2599nohs.pct",0.0171838576700095,0.498917917438669,0.0344422540650124,0.972524489573407
"agghhincome.wh.pct",-0.230425519801875,6.67615168367911,-0.0345147220613914,0.972466702835625
"fampov0017.na.pct",-0.127346919765957,3.68969609856931,-0.0345142028947415,0.972467116824024
"agghhincome",3.66358655980782e-10,1.06154404703445e-08,0.034511865711484,0.972468980516162
"famhh.married.as.pct",-0.104575357273703,3.03243384621616,-0.0344856186736576,0.972489910163855
"fampov0017.wh.pct",-0.0194610064048312,0.565647485280184,-0.0344048314741318,0.972554330795025
"famhh.married.mr.pct",-0.0936565074527994,2.71504170251873,-0.0344954213284882,0.972482093427673
"fampov0017",0.00026446493336402,0.00766421104285028,0.0345064784731797,0.97247327635175
"fam0017.hi.pct",-0.0226979518163932,0.667180425987942,-0.0340207100392413,0.972860636035809
"famhh.married.bl.pct",-0.0749714890479818,2.17356602636804,-0.0344923909089879,0.972484509914574
