"","dF/dx","Std. Err.","z","P>|z|"
"refsrcOther",0.0338557741889629,0.0419486648957695,0.807076322287846,0.419622512677703
"sexM",0.0403839111020733,0.00591120888527948,6.83175165787834,8.38839763516443e-12
"fampov0017.pct",-0.0136439458151876,0.00195671633847491,-6.97287876985887,3.10520198978017e-12
"famsingleparent0017.pi.pct",-0.204748901875893,0.0391146647581243,-5.23458153462419,1.65359065942386e-07
"famsingleparent0017.hi.pct",-0.0111489220376802,0.00347963183443974,-3.20405220096376,0.00135507905153212
"fam0017.whnh.pct",0.00105366823867367,0.00252713601072513,0.416941642318387,0.676721093557401
"famsingleparent0017.ot.pct",0.0201596724073518,0.00477228289869955,4.22432467548086,2.39658338152309e-05
"famhh.married.wh.pct",0.00477871183511311,0.0067066166670844,0.712536897861882,0.476132371273813
"SNAP.cumulative",5.75574914476406e-07,8.08441912253403e-08,7.11955807526212,1.08273658767169e-12
"fampov0017.bl.pct",0.00444890068023624,0.00271945888942061,1.63595070237818,0.101849905260629
"famhh.married.whnh.pct",-0.00918283098321331,0.00660723043624945,-1.38981545623614,0.164584923397826
"pop2599nohs",1.46232493122492e-05,2.08409023301824e-06,7.01661045216426,2.27315219378229e-12
"famsingleparent0017.pct",0.0167600786996697,0.00236901584508734,7.07470097104893,1.4977136640359e-12
"fampov0017.hi.pct",0.00845859927960112,0.00278369159031436,3.03862658817239,0.00237659233289608
"agghhincome.whnh.pct",0.0235892114083381,0.00672601921187833,3.50715789908522,0.000452920307955195
"famhh.married.pct",0.0113579487774348,0.00264807779908376,4.28912956460895,1.79374715908107e-05
"`ADHD/ADD`",0.0935908512667445,0.0160547604716522,5.82947664849918,5.56014765238668e-09
"nprior.Dismissed",0.0102195300392777,0.00943189143851975,1.08350802231897,0.278582991977711
"fam0017.pi.pct",0.165166299488985,0.0830782024133224,1.98808224890647,0.0468025942436708
"fampov0017.whnh.pct",0.00349078920709762,0.00340598188683832,1.02489952180516,0.305410600283395
"nprior.Diverted",0.0320731924192095,0.0109055519798572,2.94099670318837,0.00327158015807458
"completeplumbing",-2.80121764525911e-06,1.06796924109594e-06,-2.62293850559265,0.00871750054961357
"fam0017.as.pct",0.00859752996153108,0.0109528464433653,0.784958504256127,0.432477898428299
"weekend.off",0.0218550455711372,0.00705542165843869,3.09762429932126,0.00195078567793063
"famsingleparent0017.as.pct",0.0273266117952359,0.00911776932436417,2.99707207136889,0.00272586261170002
"pop2599nohs.pct",0.00990028870335119,0.002483227415647,3.98686348296927,6.69525233875673e-05
"agghhincome.wh.pct",-0.021907046154193,0.00696129885693486,-3.14697682205803,0.00164968038253296
"fampov0017.na.pct",0.00924754506290768,0.00429412446003716,2.15353447459873,0.0312766977110858
"agghhincome",4.34063007460561e-11,1.03919078825829e-11,4.17693278621206,2.95466286542854e-05
"famhh.married.as.pct",0.0227107100446878,0.00900360011009773,2.52240323503676,0.0116556013002043
"fampov0017.wh.pct",0.00149268353775292,0.00277826534802149,0.537271768809239,0.591079903174053
"famhh.married.mr.pct",-0.0161643323395606,0.0083195211988574,-1.94294021893719,0.052023381755295
"fampov0017",1.70524685612852e-06,9.94882806189065e-06,0.171401781749604,0.863907853878134
"fam0017.hi.pct",-0.00922420084921984,0.00527905672680435,-1.74731989568971,0.0805818638189925
"famhh.married.bl.pct",0.00492734726267058,0.0060006428175059,0.821136570284744,0.411568481437296
