"","dF/dx","Std. Err.","z","P>|z|"
"pop2599nohs",2.36965061745635e-06,8.42433316569567e-06,0.281286431916735,0.778490716137016
"famsingleparent0017.pct",0.0252717092952602,0.0109158391950359,2.31514122219324,0.0206052047102649
"fampov0017.hi.pct",-0.00405155447578742,0.0105332943145682,-0.384642672538247,0.700502173883303
"agghhincome.whnh.pct",0.041926653017527,0.026102107536496,1.60625547032572,0.108217789983757
"famhh.married.pct",0.0130397309634549,0.0123285509281599,1.05768561442778,0.290198795832628
"`ADHD/ADD`",0.0612123080492409,0.0759832618161507,0.805602531217341,0.420472065652907
"nprior.Dismissed",0.0486714833372205,0.0300882455738203,1.61762450448654,0.10574354485317
"fam0017.pi.pct",-0.09467434016405,0.334760739738072,-0.282811957692908,0.777320987478803
"fampov0017.whnh.pct",0.00154350622167668,0.0121548164958744,0.126987208914308,0.898950522393957
"nprior.Diverted",0.0510824448350801,0.0354967986869727,1.43907188041234,0.150130158108725
"completeplumbing",-1.07073537759995e-05,3.69273057900914e-06,-2.899576220606,0.00373667482317716
"fam0017.as.pct",-0.0353440323397893,0.0418895609513171,-0.843743203249735,0.398812919795367
"weekend.off",0.0449471857584767,0.0269163807016665,1.66988222735659,0.0949426673258356
"famsingleparent0017.as.pct",0.0922613807764237,0.0355696765854708,2.59382118796407,0.00949158371668081
"pop2599nohs.pct",0.0324224387028701,0.0118810977433045,2.72890934856095,0.00635441692744085
"agghhincome.wh.pct",-0.0439203521769555,0.0265913328050323,-1.65167923319149,0.0985999582869398
"fampov0017.na.pct",0.00466753493461962,0.0178261602229502,0.261836249435839,0.793447690717665
"agghhincome",1.16712742992072e-10,3.49977384578217e-11,3.33486528373059,0.000853407322986938
"famhh.married.as.pct",0.0319343707906843,0.0363530476714805,0.878450992039857,0.379699022302136
"fampov0017.wh.pct",-0.000622925939936443,0.00855242807571257,-0.0728361506722805,0.941936503266238
"famhh.married.mr.pct",-0.0299155380793804,0.0325886565287844,-0.917973959833448,0.358632498934446
"fampov0017",9.22141124992545e-05,3.20635204033626e-05,2.87598215477249,0.00402772482036482
"fam0017.hi.pct",0.00995019212533235,0.0208780314520471,0.476586700627695,0.633656455555325
"famhh.married.bl.pct",-0.00299035358281113,0.0230140652583743,-0.129935913070508,0.896617130612004
